T,TM,Tm,H,PP,VV,V,VM,RA,SN,TS,FG,train,Date
28.7,36.4,22.7,49.0,0.0,6.9,5.4,9.4,0.0,0.0,0.0,0.0,1,2013-05-17
27.6,36.4,22.6,62.0,7.87,6.3,3.3,5.4,1.0,0.0,1.0,0.0,1,2013-05-18
26.2,35.7,22.4,71.0,4.06,6.9,3.0,5.4,1.0,0.0,1.0,0.0,1,2013-05-19
25.2,33.8,21.4,75.0,13.97,6.3,5.0,7.6,1.0,0.0,0.0,0.0,1,2013-05-20
27.3,34.0,20.9,64.0,0.0,6.9,5.0,9.4,0.0,0.0,0.0,0.0,1,2013-05-21
26.2,34.2,19.2,71.0,0.0,6.9,8.3,13.0,1.0,0.0,1.0,0.0,1,2013-05-22
27.0,34.2,18.9,67.0,36.07,6.9,6.9,11.1,0.0,0.0,0.0,0.0,1,2013-05-23
27.5,34.0,22.4,54.0,0.0,6.9,7.4,9.4,0.0,0.0,0.0,0.0,1,2013-05-24
26.5,33.5,22.0,58.0,0.0,6.3,8.0,11.1,1.0,0.0,0.0,0.0,1,2013-05-25
26.6,33.0,22.0,62.0,0.0,6.9,6.3,7.6,0.0,0.0,0.0,0.0,1,2013-05-26
25.5,33.0,20.6,66.0,0.0,6.9,6.3,7.6,0.0,0.0,0.0,0.0,1,2013-05-27
24.8,31.6,22.0,72.0,0.0,6.3,5.7,9.4,1.0,0.0,1.0,0.0,1,2013-05-28
25.9,31.6,21.3,67.0,0.51,5.5,6.3,7.6,0.0,0.0,0.0,0.0,1,2013-05-29
24.3,31.3,21.4,77.0,0.0,6.3,6.5,7.6,1.0,0.0,1.0,0.0,1,2013-05-30
23.7,31.3,20.8,81.0,30.99,5.8,2.8,5.4,1.0,0.0,1.0,0.0,1,2013-05-31
21.8,29.4,20.0,90.0,30.99,5.5,6.1,7.6,1.0,0.0,0.0,0.0,1,2013-06-01
22.3,27.6,20.0,86.0,12.95,5.5,6.1,9.4,1.0,0.0,0.0,0.0,1,2013-06-02
22.3,27.6,19.2,85.0,5.08,5.5,6.3,7.6,1.0,0.0,0.0,0.0,1,2013-06-03
24.1,29.9,19.7,76.0,5.08,6.3,6.7,9.4,0.0,0.0,0.0,0.0,1,2013-06-04
25.0,29.9,21.2,73.0,0.0,6.9,5.6,9.4,0.0,0.0,0.0,0.0,1,2013-06-05
24.8,29.9,22.0,77.0,0.0,6.9,6.7,9.4,0.0,0.0,0.0,0.0,1,2013-06-06
23.8,29.9,21.0,80.0,0.0,6.9,8.7,11.1,0.0,0.0,0.0,0.0,1,2013-06-07
23.0,28.8,20.1,77.0,2.03,6.3,8.1,11.1,0.0,0.0,0.0,0.0,1,2013-06-08
23.8,28.4,20.1,70.0,0.0,6.9,12.4,18.3,0.0,0.0,0.0,0.0,1,2013-06-09
23.8,28.4,20.4,75.0,0.0,6.3,10.2,14.8,0.0,0.0,0.0,0.0,1,2013-06-10
23.1,28.0,20.6,79.0,1.02,6.9,8.3,14.8,1.0,0.0,0.0,0.0,1,2013-06-11
22.7,27.9,20.1,74.0,0.0,6.3,9.6,11.1,0.0,0.0,0.0,0.0,1,2013-06-12
23.7,28.3,20.0,69.0,0.0,6.9,11.3,14.8,1.0,0.0,0.0,0.0,1,2013-06-13
23.7,28.3,20.5,70.0,0.0,6.3,9.8,16.5,1.0,0.0,0.0,0.0,1,2013-06-14
23.4,28.6,20.0,74.0,0.0,6.9,9.6,11.1,1.0,0.0,0.0,0.0,1,2013-06-15
23.3,29.2,20.6,76.0,0.51,6.3,8.7,11.1,1.0,0.0,0.0,0.0,1,2013-06-16
22.9,29.2,20.5,80.0,0.0,6.9,8.1,11.1,1.0,0.0,0.0,0.0,1,2013-06-17
23.1,27.7,19.7,75.0,0.51,6.0,8.3,11.1,1.0,0.0,0.0,0.0,1,2013-06-18
24.3,29.2,20.2,71.0,0.0,7.4,8.5,11.1,0.0,0.0,0.0,0.0,1,2013-06-19
23.6,30.2,20.3,74.0,0.0,6.9,7.2,9.4,0.0,0.0,0.0,0.0,1,2013-06-20
23.4,30.2,20.0,78.0,6.1,6.9,5.0,5.4,1.0,0.0,0.0,0.0,1,2013-06-21
22.6,29.2,20.4,83.0,5.08,6.3,5.7,7.6,1.0,0.0,0.0,0.0,1,2013-06-22
23.9,28.9,20.4,74.0,4.06,6.9,7.2,11.1,1.0,0.0,0.0,0.0,1,2013-06-23
23.3,28.9,20.5,75.0,0.25,6.3,7.8,14.8,1.0,0.0,0.0,0.0,1,2013-06-24
23.4,28.4,20.6,77.0,0.0,6.9,8.9,18.3,1.0,0.0,0.0,0.0,1,2013-06-25
22.4,27.8,20.4,87.0,0.0,6.9,5.2,5.4,1.0,0.0,0.0,0.0,1,2013-06-26
23.5,28.5,20.6,75.0,14.99,6.9,5.7,7.6,0.0,0.0,0.0,0.0,1,2013-06-27
23.3,29.8,20.1,79.0,7.11,6.9,4.1,7.6,1.0,0.0,0.0,0.0,1,2013-06-28
23.6,29.8,19.6,71.0,11.94,6.3,6.1,9.4,0.0,0.0,0.0,0.0,1,2013-06-29
23.4,28.5,19.8,71.0,0.0,6.9,6.3,14.8,0.0,0.0,0.0,0.0,1,2013-06-30
23.7,29.2,19.4,70.0,0.0,6.9,8.5,14.8,0.0,0.0,0.0,0.0,1,2013-07-01
22.6,29.2,19.8,79.0,0.0,5.5,6.9,11.1,1.0,0.0,0.0,0.0,1,2013-07-02
22.2,28.1,19.9,83.0,3.05,6.9,6.7,11.1,1.0,0.0,0.0,0.0,1,2013-07-03
23.4,28.3,19.9,78.0,3.05,6.9,6.9,11.1,0.0,0.0,0.0,0.0,1,2013-07-04
23.2,28.3,20.5,79.0,1.02,6.9,5.2,7.6,1.0,0.0,0.0,0.0,1,2013-07-05
23.6,29.6,20.4,77.0,0.0,6.9,5.4,9.4,0.0,0.0,0.0,0.0,1,2013-07-06
23.3,29.6,20.6,76.0,10.92,6.3,5.0,9.4,1.0,0.0,0.0,0.0,1,2013-07-07
23.8,28.7,20.5,73.0,0.0,6.9,5.7,9.4,0.0,0.0,0.0,0.0,1,2013-07-08
22.6,28.8,20.4,82.0,0.0,6.9,5.6,7.6,1.0,0.0,0.0,0.0,1,2013-07-09
21.3,28.8,19.7,88.0,10.92,5.1,4.8,9.4,1.0,0.0,0.0,0.0,1,2013-07-10
22.3,27.4,19.5,80.0,19.05,6.4,5.6,9.4,1.0,0.0,0.0,0.0,1,2013-07-11
22.8,26.9,20.2,78.0,4.06,6.0,8.1,16.5,1.0,0.0,0.0,0.0,1,2013-07-12
22.2,27.3,20.2,84.0,0.0,6.3,5.9,9.4,1.0,0.0,0.0,0.0,1,2013-07-13
23.1,27.4,19.8,79.0,6.1,6.3,5.0,7.6,1.0,0.0,0.0,0.0,1,2013-07-14
23.1,28.3,20.2,81.0,3.05,5.8,4.6,7.6,1.0,0.0,0.0,0.0,1,2013-07-15
22.2,28.3,20.9,84.0,3.05,6.3,5.6,9.4,1.0,0.0,0.0,0.0,1,2013-07-16
23.0,27.0,20.2,80.0,7.87,6.9,9.1,14.8,0.0,0.0,0.0,0.0,1,2013-07-17
22.1,26.6,20.0,85.0,0.0,6.9,7.6,11.1,1.0,0.0,1.0,0.0,1,2013-07-18
21.4,27.0,19.7,90.0,9.91,6.3,5.4,7.6,1.0,0.0,0.0,0.0,1,2013-07-19
21.3,27.0,19.7,93.0,49.02,6.3,5.4,7.6,1.0,0.0,0.0,0.0,1,2013-07-20
22.5,26.0,19.9,84.0,5.08,6.3,5.9,7.6,1.0,0.0,0.0,0.0,1,2013-07-21
22.6,26.0,20.1,79.0,0.25,6.3,9.4,14.8,1.0,0.0,0.0,0.0,1,2013-07-22
22.4,27.3,20.4,80.0,1.02,6.9,10.6,14.8,1.0,0.0,0.0,0.0,1,2013-07-23
22.4,27.3,20.1,80.0,1.02,6.3,7.4,11.1,1.0,0.0,0.0,0.0,1,2013-07-24
23.1,27.6,19.8,75.0,1.02,6.9,9.8,11.1,1.0,0.0,0.0,0.0,1,2013-07-25
22.6,27.6,20.0,77.0,0.0,6.9,8.1,11.1,0.0,0.0,0.0,0.0,1,2013-07-26
22.3,27.4,19.7,84.0,0.76,6.9,6.7,11.1,1.0,0.0,0.0,0.0,1,2013-07-27
22.3,27.4,20.0,83.0,0.76,6.3,5.4,7.6,1.0,0.0,0.0,0.0,1,2013-07-28
21.9,26.1,19.2,78.0,0.0,6.3,6.7,11.1,1.0,0.0,0.0,0.0,1,2013-07-29
22.5,26.9,18.7,76.0,0.0,6.3,11.7,14.8,1.0,0.0,0.0,0.0,1,2013-07-30
22.0,26.9,20.0,76.0,0.0,6.9,11.7,22.2,1.0,0.0,0.0,0.0,1,2013-07-31
22.4,26.2,20.0,79.0,0.0,6.6,9.8,14.8,1.0,0.0,0.0,0.0,1,2013-08-01
23.2,28.4,20.1,78.0,0.25,6.9,9.8,11.1,0.0,0.0,0.0,0.0,1,2013-08-02
22.7,28.4,20.2,80.0,0.0,6.3,6.7,11.1,1.0,0.0,0.0,0.0,1,2013-08-03
23.2,28.3,19.9,78.0,16.51,6.3,5.7,7.6,1.0,0.0,0.0,0.0,1,2013-08-04
22.3,28.3,20.4,82.0,0.0,5.5,8.5,14.8,1.0,0.0,0.0,0.0,1,2013-08-05
22.8,27.3,19.3,75.0,0.51,6.3,6.5,11.1,0.0,0.0,0.0,0.0,1,2013-08-06
23.4,28.0,20.1,76.0,0.0,6.9,6.3,7.6,0.0,0.0,0.0,0.0,1,2013-08-07
23.9,29.5,20.6,74.0,0.0,6.3,6.1,9.4,1.0,0.0,0.0,0.0,1,2013-08-08
23.7,29.5,20.9,76.0,0.0,6.9,6.3,9.4,1.0,0.0,0.0,0.0,1,2013-08-09
23.1,28.4,20.1,77.0,0.76,6.3,5.2,7.6,1.0,0.0,0.0,0.0,1,2013-08-10
23.5,28.9,20.4,77.0,0.25,6.9,6.3,11.1,1.0,0.0,0.0,0.0,1,2013-08-11
23.5,28.9,20.1,76.0,2.03,6.9,5.7,9.4,0.0,0.0,0.0,0.0,1,2013-08-12
22.9,27.8,20.4,83.0,0.0,6.3,4.4,5.4,1.0,0.0,0.0,0.0,1,2013-08-13
21.3,27.8,19.8,88.0,7.87,5.5,4.6,7.6,1.0,0.0,0.0,0.0,1,2013-08-14
20.7,25.1,19.0,89.0,21.34,6.9,4.4,5.4,1.0,0.0,0.0,0.0,1,2013-08-15
21.2,25.1,19.6,91.0,0.0,5.8,5.4,7.6,1.0,0.0,0.0,0.0,1,2013-08-16
22.2,25.7,19.6,84.0,11.18,6.3,6.7,9.4,0.0,0.0,0.0,0.0,1,2013-08-17
23.1,26.8,19.7,83.0,2.29,6.9,6.1,7.6,1.0,0.0,0.0,0.0,1,2013-08-18
22.6,26.8,19.6,81.0,1.52,6.3,8.5,14.8,0.0,0.0,0.0,0.0,1,2013-08-19
22.4,26.7,19.7,81.0,0.0,5.5,6.7,9.4,1.0,0.0,0.0,0.0,1,2013-08-20
22.7,28.4,20.1,77.0,5.59,6.9,6.7,7.6,0.0,0.0,0.0,0.0,1,2013-08-21
23.4,28.4,19.2,72.0,0.0,6.9,7.8,11.1,1.0,0.0,0.0,0.0,1,2013-08-22
22.1,28.3,19.9,80.0,0.0,6.9,6.5,9.4,1.0,0.0,0.0,0.0,1,2013-08-23
22.1,26.7,18.6,83.0,0.51,6.3,5.2,7.6,1.0,0.0,0.0,0.0,1,2013-08-24
22.4,26.7,19.5,82.0,14.48,6.3,5.2,7.6,1.0,0.0,0.0,0.0,1,2013-08-25
23.9,29.0,19.5,73.0,0.25,6.3,4.6,7.6,0.0,0.0,0.0,0.0,1,2013-08-26
24.2,29.7,19.9,69.0,0.0,6.9,3.9,5.4,0.0,0.0,0.0,0.0,1,2013-08-27
24.8,29.7,20.4,74.0,0.0,7.7,4.4,5.4,0.0,0.0,0.0,0.0,1,2013-08-28
25.2,30.3,21.0,71.0,0.0,6.9,3.9,7.6,0.0,0.0,0.0,0.0,1,2013-08-29
25.8,30.3,21.8,71.0,0.0,6.9,1.5,5.4,0.0,0.0,0.0,0.0,1,2013-08-30
24.6,30.1,21.9,77.0,1.52,6.9,1.5,5.4,1.0,0.0,0.0,0.0,1,2013-08-31
24.3,30.8,19.2,72.0,22.86,6.9,0.9,3.5,1.0,0.0,1.0,0.0,1,2013-09-01
23.9,31.4,19.0,76.0,79.76,6.9,1.5,5.4,1.0,0.0,0.0,0.0,1,2013-09-02
22.9,31.4,19.5,80.0,12.45,6.9,3.7,11.1,1.0,0.0,0.0,0.0,1,2013-09-03
22.9,29.6,19.4,83.0,3.81,6.9,5.0,7.6,1.0,0.0,0.0,0.0,1,2013-09-04
22.8,28.0,19.7,82.0,1.52,6.9,4.4,5.4,1.0,0.0,0.0,0.0,1,2013-09-05
23.3,28.0,19.7,79.0,3.05,6.9,3.3,5.4,1.0,0.0,0.0,0.0,1,2013-09-06
22.2,27.7,20.0,85.0,0.0,6.3,4.8,7.6,1.0,0.0,0.0,0.0,1,2013-09-07
21.8,25.4,19.5,89.0,3.05,5.5,2.8,5.4,1.0,0.0,0.0,0.0,1,2013-09-08
21.7,25.4,19.1,84.0,60.71,5.5,3.3,5.4,1.0,0.0,0.0,0.0,1,2013-09-09
22.0,25.3,19.6,87.0,42.93,6.9,2.4,5.4,1.0,0.0,0.0,0.0,1,2013-09-10
22.2,25.8,19.7,86.0,1.52,6.3,3.3,5.4,1.0,0.0,0.0,0.0,1,2013-09-11
22.0,26.3,19.8,92.0,40.13,5.5,3.7,7.6,1.0,0.0,0.0,0.0,1,2013-09-12
22.9,27.4,19.8,87.0,42.42,6.6,4.1,5.4,1.0,0.0,0.0,0.0,1,2013-09-13
23.2,27.5,20.5,87.0,27.18,6.9,3.0,5.4,1.0,0.0,0.0,0.0,1,2013-09-14
23.0,27.5,20.6,84.0,1.52,4.8,4.4,5.4,1.0,0.0,0.0,0.0,1,2013-09-15
23.7,28.4,20.2,81.0,0.0,6.9,5.7,7.6,0.0,0.0,0.0,0.0,1,2013-09-16
23.3,28.4,20.7,83.0,1.02,7.7,5.7,7.6,1.0,0.0,0.0,0.0,1,2013-09-17
22.9,28.8,20.5,83.0,5.08,6.3,7.0,9.4,1.0,0.0,0.0,0.0,1,2013-09-18
23.2,28.8,20.5,81.0,0.0,6.3,7.6,11.1,1.0,0.0,0.0,0.0,1,2013-09-19
22.1,28.4,20.6,85.0,0.0,6.9,8.0,18.3,1.0,0.0,0.0,0.0,1,2013-09-20
23.1,27.9,20.2,80.0,1.78,6.9,5.9,11.1,0.0,0.0,0.0,0.0,1,2013-09-21
22.8,27.9,19.6,73.0,1.02,6.9,8.3,11.1,0.0,0.0,0.0,0.0,1,2013-09-22
23.5,29.0,18.5,67.0,0.0,6.9,5.6,11.1,0.0,0.0,0.0,0.0,1,2013-09-23
23.6,29.0,19.4,73.0,0.0,6.9,6.9,11.1,0.0,0.0,0.0,0.0,1,2013-09-24
23.8,28.3,19.4,73.0,0.0,7.7,3.9,5.4,0.0,0.0,0.0,0.0,1,2013-09-25
24.7,30.4,19.5,68.0,0.0,9.2,5.0,7.6,0.0,0.0,0.0,0.0,1,2013-09-26
24.9,30.8,20.0,64.0,0.0,7.7,4.4,7.6,0.0,0.0,0.0,0.0,1,2013-09-27
23.4,30.8,20.4,71.0,0.0,6.9,5.6,7.6,0.0,0.0,0.0,0.0,1,2013-09-28
23.6,28.9,19.5,68.0,0.0,6.9,6.5,11.1,0.0,0.0,0.0,0.0,1,2013-09-29
22.7,28.9,19.2,78.0,0.25,6.9,6.5,9.4,1.0,0.0,0.0,0.0,1,2013-09-30
23.8,29.5,19.6,73.0,0.0,6.9,5.0,7.6,0.0,0.0,0.0,0.0,1,2013-10-01
24.2,29.5,21.1,73.0,0.0,6.9,6.3,11.1,1.0,0.0,0.0,0.0,1,2013-10-02
23.6,28.9,20.3,72.0,0.0,6.3,4.8,7.6,0.0,0.0,0.0,0.0,1,2013-10-03
23.4,29.4,18.7,66.0,0.0,6.9,7.8,11.1,0.0,0.0,0.0,0.0,1,2013-10-04
23.1,29.4,18.4,67.0,0.0,6.9,7.8,11.1,0.0,0.0,0.0,0.0,1,2013-10-05
23.8,28.6,19.2,74.0,0.0,6.9,5.9,7.6,0.0,0.0,0.0,0.0,1,2013-10-06
24.8,30.0,20.2,73.0,0.0,7.7,4.1,5.4,1.0,0.0,1.0,0.0,1,2013-10-07
23.9,30.0,21.1,81.0,6.6,6.3,3.1,5.4,1.0,0.0,1.0,0.0,1,2013-10-08
23.2,28.4,19.2,80.0,22.35,6.3,3.7,9.4,1.0,0.0,0.0,0.0,1,2013-10-09
23.5,28.0,20.4,74.0,0.0,6.9,4.1,7.6,0.0,0.0,0.0,0.0,1,2013-10-10
23.5,29.0,20.2,69.0,0.0,6.9,5.4,5.4,0.0,0.0,0.0,0.0,1,2013-10-11
22.7,29.0,18.6,73.0,0.0,6.9,8.0,11.1,0.0,0.0,0.0,0.0,1,2013-10-12
23.9,28.9,20.0,71.0,0.0,6.9,6.7,7.6,0.0,0.0,0.0,0.0,1,2013-10-13
24.9,30.8,20.6,70.0,0.0,6.9,4.8,7.6,0.0,0.0,0.0,0.0,1,2013-10-14
24.1,30.8,21.6,79.0,0.0,6.3,3.3,5.4,1.0,0.0,0.0,0.0,1,2013-10-15
24.5,29.2,21.0,78.0,0.76,6.9,3.0,5.4,0.0,0.0,0.0,0.0,1,2013-10-16
24.9,30.2,20.9,71.0,0.0,6.3,0.9,3.5,1.0,0.0,0.0,0.0,1,2013-10-17
24.8,30.5,20.5,69.0,1.27,6.9,2.8,5.4,0.0,0.0,0.0,0.0,1,2013-10-18
24.4,30.5,20.3,72.0,0.0,6.9,1.5,7.6,1.0,0.0,0.0,0.0,1,2013-10-19
21.9,30.4,20.1,81.0,3.3,6.3,0.9,5.4,1.0,0.0,0.0,0.0,1,2013-10-20
21.5,27.2,19.5,85.0,1.02,6.9,2.6,7.6,1.0,0.0,0.0,0.0,1,2013-10-21
21.4,26.0,19.5,88.0,3.3,6.3,3.5,5.4,1.0,0.0,0.0,0.0,1,2013-10-22
22.3,25.8,20.0,85.0,1.52,5.5,3.3,5.4,1.0,0.0,1.0,0.0,1,2013-10-23
22.6,26.4,20.0,86.0,0.76,6.3,4.4,5.4,1.0,1.0,0.0,0.0,1,2013-10-24
23.2,27.0,20.7,81.0,5.59,6.3,3.3,5.4,1.0,0.0,0.0,0.0,1,2013-10-25
23.4,29.4,20.7,78.0,0.0,6.9,4.3,5.4,0.0,0.0,0.0,0.0,1,2013-10-26
23.3,29.4,19.8,80.0,23.37,5.5,3.5,5.4,1.0,0.0,0.0,0.0,1,2013-10-27
22.6,28.4,20.5,87.0,26.92,6.3,2.4,5.4,0.0,0.0,0.0,0.0,1,2013-10-28
24.0,28.8,20.6,75.0,0.0,6.3,2.2,5.4,1.0,0.0,0.0,0.0,1,2013-10-29
23.1,28.8,20.6,77.0,3.3,6.3,0.7,5.4,0.0,0.0,0.0,0.0,1,2013-10-30
23.4,28.7,18.6,71.0,0.0,6.3,1.3,5.4,0.0,0.0,0.0,0.0,1,2013-10-31
24.2,29.6,19.6,73.0,0.0,6.9,2.2,5.4,0.0,0.0,1.0,0.0,1,2013-11-01
23.3,29.6,19.9,80.0,2.03,5.8,3.9,7.6,1.0,0.0,1.0,0.0,1,2013-11-02
22.9,29.0,20.0,78.0,0.76,6.0,4.3,7.6,1.0,0.0,0.0,0.0,1,2013-11-03
23.1,28.8,20.4,74.0,1.02,6.9,3.3,5.4,1.0,0.0,0.0,0.0,1,2013-11-04
22.4,28.8,19.1,73.0,0.0,6.9,2.8,5.4,0.0,0.0,0.0,0.0,1,2013-11-05
22.6,28.4,18.2,71.0,0.0,6.3,5.2,9.4,0.0,0.0,0.0,0.0,1,2013-11-06
23.3,29.0,19.0,69.0,0.0,6.3,2.8,5.4,0.0,0.0,0.0,0.0,1,2013-11-07
22.2,29.0,18.4,69.0,0.0,6.9,1.5,5.4,0.0,0.0,0.0,0.0,1,2013-11-08
22.2,28.2,17.3,68.0,0.0,6.9,2.2,5.4,0.0,0.0,0.0,0.0,1,2013-11-09
22.1,28.6,17.5,66.0,0.0,6.8,1.9,3.5,0.0,0.0,0.0,0.0,1,2013-11-10
22.5,28.7,18.4,69.0,0.0,6.0,1.9,3.5,0.0,0.0,0.0,0.0,1,2013-11-11
22.7,28.7,18.2,72.0,0.0,6.3,0.0,3.5,0.0,0.0,0.0,0.0,1,2013-11-12
21.8,28.6,18.5,71.0,0.0,6.3,0.0,3.5,0.0,0.0,0.0,0.0,1,2013-11-13
22.0,28.0,17.8,67.0,0.0,5.5,1.1,3.5,0.0,0.0,0.0,0.0,1,2013-11-14
21.4,28.0,15.6,63.0,0.0,6.3,1.1,3.5,0.0,0.0,0.0,0.0,1,2013-11-15
19.1,27.9,17.7,85.0,5.08,5.5,2.2,3.5,1.0,0.0,0.0,0.0,1,2013-11-16
21.3,26.0,17.6,82.0,0.0,6.3,4.6,7.6,0.0,0.0,0.0,0.0,1,2013-11-17
21.5,26.4,18.6,84.0,20.07,6.3,3.3,5.4,1.0,0.0,0.0,0.0,1,2013-11-18
22.4,29.0,16.8,74.0,0.0,6.3,1.9,3.5,0.0,0.0,0.0,0.0,1,2013-11-19
22.3,29.0,18.2,68.0,0.0,6.3,1.3,3.5,0.0,0.0,0.0,0.0,1,2013-11-20
22.7,30.0,16.5,65.0,0.0,6.9,1.1,3.5,0.0,0.0,0.0,0.0,1,2013-11-21
23.9,30.9,17.6,65.0,0.0,6.3,1.3,5.4,0.0,0.0,0.0,0.0,1,2013-11-22
21.9,30.9,19.9,87.0,0.0,6.6,1.5,3.5,1.0,0.0,0.0,0.0,1,2013-11-23
22.4,28.3,19.0,83.0,108.46,6.9,2.2,5.4,0.0,0.0,0.0,0.0,1,2013-11-24
22.5,28.5,19.8,80.0,0.51,6.3,2.0,5.4,1.0,0.0,0.0,0.0,1,2013-11-25
23.1,29.2,19.2,74.0,2.29,6.9,1.1,5.4,0.0,0.0,0.0,0.0,1,2013-11-26
22.7,29.2,18.8,67.0,0.0,6.9,0.4,3.5,0.0,0.0,0.0,0.0,1,2013-11-27
21.9,28.8,18.4,64.0,0.0,6.9,0.9,3.5,0.0,0.0,0.0,0.0,1,2013-11-28
21.7,28.4,17.2,78.0,0.0,6.8,1.3,3.5,0.0,0.0,0.0,0.0,1,2013-11-29
22.8,29.9,18.2,68.0,0.0,6.9,3.1,5.4,0.0,0.0,0.0,0.0,1,2013-11-30
23.1,29.9,20.0,76.0,0.25,6.9,3.1,5.4,1.0,0.0,0.0,0.0,1,2013-12-01
22.5,28.3,19.4,74.0,0.0,7.7,2.4,5.4,0.0,0.0,0.0,0.0,1,2013-12-02
21.9,28.0,18.4,67.0,0.0,6.9,3.1,5.4,0.0,0.0,0.0,0.0,1,2013-12-03
21.4,28.0,17.6,70.0,0.0,6.0,3.5,5.4,0.0,0.0,0.0,0.0,1,2013-12-04
21.0,27.5,16.0,62.0,0.0,6.9,2.2,5.4,0.0,0.0,0.0,0.0,1,2013-12-05
21.1,28.4,16.0,58.0,0.0,6.9,2.8,5.4,0.0,0.0,0.0,0.0,1,2013-12-06
20.2,28.4,15.7,67.0,0.0,6.3,1.9,3.5,0.0,0.0,0.0,0.0,1,2013-12-07
21.3,28.0,16.8,68.0,0.0,6.9,0.9,3.5,0.0,0.0,0.0,0.0,1,2013-12-08
21.2,28.7,15.9,54.0,0.0,6.9,0.7,5.4,0.0,0.0,0.0,0.0,1,2013-12-09
20.8,29.2,14.6,41.0,0.0,6.9,1.5,5.4,0.0,0.0,0.0,0.0,1,2013-12-10
21.0,29.2,14.5,44.0,0.0,6.9,2.0,5.4,0.0,0.0,0.0,0.0,1,2013-12-11
21.3,25.5,17.0,69.0,0.0,6.6,4.4,7.6,0.0,0.0,0.0,0.0,1,2013-12-12
22.3,27.0,18.6,71.0,0.0,6.3,3.5,5.4,1.0,0.0,0.0,0.0,1,2013-12-13
22.6,27.7,19.5,75.0,0.0,6.3,3.5,5.4,0.0,0.0,0.0,0.0,1,2013-12-14
22.3,30.3,16.0,56.0,0.0,6.0,1.3,3.5,0.0,0.0,0.0,0.0,1,2013-12-15
20.3,30.3,13.6,52.0,0.0,6.3,0.4,3.5,0.0,0.0,0.0,0.0,1,2013-12-16
19.4,28.3,14.0,66.0,0.0,6.3,0.4,3.5,0.0,0.0,0.0,0.0,1,2013-12-17
19.7,27.1,14.3,69.0,0.0,6.3,2.2,3.5,0.0,0.0,0.0,0.0,1,2013-12-18
20.2,27.2,14.7,66.0,0.0,6.9,0.9,3.5,0.0,0.0,0.0,0.0,1,2013-12-19
20.4,28.9,14.5,65.0,0.0,6.8,1.3,3.5,0.0,0.0,0.0,0.0,1,2013-12-20
20.6,28.9,14.9,61.0,0.0,6.9,3.1,3.5,0.0,0.0,0.0,0.0,1,2013-12-21
20.1,28.5,14.0,68.0,0.0,6.3,2.8,3.5,0.0,0.0,0.0,0.0,1,2013-12-22
19.6,27.1,15.0,71.0,0.0,6.3,4.1,13.0,0.0,0.0,0.0,0.0,1,2013-12-23
19.5,25.6,15.4,71.0,0.0,6.3,4.4,5.4,0.0,0.0,0.0,0.0,1,2013-12-24
20.8,27.3,15.6,70.0,0.0,6.0,3.5,5.4,0.0,0.0,0.0,1.0,1,2013-12-25
19.9,27.3,14.9,68.0,0.0,6.3,3.3,5.4,0.0,0.0,0.0,0.0,1,2013-12-26
20.6,27.4,16.0,65.0,0.0,6.3,3.9,7.6,0.0,0.0,0.0,0.0,1,2013-12-27
20.3,27.4,15.3,68.0,0.0,6.3,3.5,5.4,0.0,0.0,0.0,0.0,1,2013-12-28
20.1,26.6,15.7,68.0,0.0,6.3,2.0,5.4,0.0,0.0,0.0,0.0,1,2013-12-29
20.4,27.5,14.7,60.0,0.0,6.3,3.1,5.4,0.0,0.0,0.0,0.0,1,2013-12-30
20.1,27.5,14.9,67.0,0.0,6.9,4.3,5.4,0.0,0.0,0.0,0.0,1,2013-12-31
20.3,26.4,16.0,70.0,0.0,6.3,3.1,3.5,0.0,0.0,0.0,0.0,1,2014-01-01
20.1,26.4,16.6,70.0,0.0,5.5,2.8,3.5,0.0,0.0,0.0,0.0,1,2014-01-02
21.2,28.4,15.0,67.0,0.0,6.9,2.4,5.4,0.0,0.0,0.0,0.0,1,2014-01-03
21.5,29.0,15.4,52.0,0.0,6.9,2.8,3.5,0.0,0.0,0.0,0.0,1,2014-01-04
21.8,29.5,16.4,52.0,0.0,6.9,2.8,3.5,0.0,0.0,0.0,0.0,1,2014-01-05
22.8,30.8,15.8,48.0,0.0,6.9,1.9,3.5,0.0,0.0,0.0,0.0,1,2014-01-06
21.4,30.8,15.0,53.0,0.0,6.9,2.8,3.5,0.0,0.0,0.0,0.0,1,2014-01-07
20.7,29.3,15.5,65.0,0.0,6.9,5.9,13.0,0.0,0.0,0.0,0.0,1,2014-01-08
21.0,28.0,15.8,67.0,0.0,6.3,4.3,5.4,0.0,0.0,0.0,0.0,1,2014-01-09
22.1,29.7,17.1,64.0,0.0,6.3,3.3,5.4,0.0,0.0,0.0,0.0,1,2014-01-10
22.7,29.7,16.9,58.0,0.0,8.0,4.3,5.4,0.0,0.0,0.0,0.0,1,2014-01-11
23.1,30.6,16.4,54.0,0.0,6.6,2.0,3.5,0.0,0.0,0.0,0.0,1,2014-01-12
22.0,30.6,15.6,57.0,0.0,6.9,5.0,5.4,0.0,0.0,0.0,0.0,1,2014-01-13
22.4,30.5,17.0,52.0,0.0,7.7,3.9,5.4,0.0,0.0,0.0,0.0,1,2014-01-14
22.1,29.5,16.3,59.0,0.0,6.9,3.3,5.4,0.0,0.0,0.0,0.0,1,2014-01-15
